Eye1_X,Eye1_Y,Eye2_X,Eye2_Y
882.193084797357,564.791361544592,1011.27548225829,569.309977267249
882.271810342716,564.86915448629,1011.17720585053,569.246473822228
882.092850417521,564.692149301785,1011.15943977299,569.29297937991
881.210773995933,563.440646205622,1011.11830573421,569.37480961708
881.11870212041,563.453076804231,1011.07158297978,569.307467266471
880.90190863848,564.800430140497,1010.87194037676,568.991775355341
880.773096067624,564.833329507322,1010.75533483716,568.984269448729
881.955756906193,564.451054734337,1010.64093757026,569.216679734337
880.488966845547,564.526274934792,1010.5544575682,569.229338899636
880.493274903863,564.590629721065,1010.43858740386,568.935478353877
880.437972367617,564.626942515912,1011.02275019965,568.919056773724
880.257505172412,564.628518259472,1010.27459501616,568.99216572041
880.180819472126,564.651877694959,1010.24527259713,568.97054224574
880.331990777188,564.70216214573,1010.24849468344,568.986097692605
880.342431549422,564.677343689198,1010.2880492252,568.95969232201
880.281211973717,564.70578519602,1010.20217144637,569.013524453832
880.200780672257,564.679833599213,1010.21860293788,568.901391216401
880.195714401822,564.734805694964,1009.33005278073,569.77519062335
880.258772811671,564.695423736426,1010.28617759683,568.929676666114
880.25312129256,564.656743947644,1010.78931514022,568.680913869519
880.365237282383,564.540447901797,1009.68976120816,569.156597804141
880.264018619696,564.521430707402,1009.61625250642,569.128364301152
880.382490228154,564.50171793205,1010.44834716175,569.174142248457
880.445431670716,564.614438984904,1009.7177705379,569.183958027873
880.558333201133,564.796660610651,1010.66581611129,569.333525845026
880.513183630479,564.506469751049,1009.81146243907,569.100280786205
880.517552218712,564.412092104141,1010.56094821481,569.170759096329
881.84484444227,564.389462538336,1009.89611397352,570.450273899013
880.446613751154,564.691520983842,1010.854755841,568.77147703853
880.468480420239,564.629357226774,1010.86838276399,568.770897754118
880.532771799042,564.670346401184,1010.92766925998,568.884640834778
880.629939926164,564.635637847911,1010.97912205507,568.75544985963
880.665325382299,564.651313926741,1010.96073553855,568.769294883772
880.534728361981,564.555378803821,1011.1477044362,569.105000385852
880.518875555864,564.579254439587,1011.16535993086,569.133758834118
880.40074623539,563.088493909531,1011.13951576664,569.175001070989
880.527148071278,564.540376546216,1011.16252404784,569.165437581373
880.542246000878,564.504706155533,1011.25745596182,569.133368264908
881.232165540671,563.281669116958,1011.34813233755,569.22651368076
880.85142543481,564.599314547686,1011.36869838403,569.077830172686
880.809299002456,563.172182407887,1011.34299040871,569.063804315439
880.555168158373,563.122797652457,1011.24071503337,569.057815556103
882.631026387111,564.371978203387,1011.2949668168,568.958037773699
881.134589508669,564.3405808313,1011.21625454773,568.891301046144
881.300844189294,564.375367480362,1011.21862983382,568.918275195206
880.930345812383,564.56399681763,1010.55931309754,570.256583080651
880.569882854932,564.582049995736,1011.23693607759,569.051776558236
880.676503293029,564.802279864624,1011.02867614459,568.682040606811
880.920683487902,564.948302338289,1011.03780995275,568.842528412507
880.904183833494,564.958217282225,1010.25007006396,569.6308247041
881.007686152328,565.030575761709,1008.85680724608,569.67931843749
880.923241270937,565.083593138958,1008.79818023578,569.719274291302
880.753797607788,565.059009603109,1009.5302868656,569.673023274984
880.913925585844,564.960235872334,1008.97514384756,569.441070833271
881.098516840682,563.538171383371,1011.18341674303,570.795414221913
881.363474056368,563.696560015443,1010.40027825559,569.565720985495
881.288219402145,565.100451118357,1010.37830729277,569.715380317576
880.938719982539,564.93526156388,1011.25640797082,569.430683927162
881.419043988809,563.565922717799,1010.43698832475,569.504724801133
880.854406600345,564.868229074709,1011.246069198,569.259403391116
880.756032810683,564.775363833424,1011.17864023256,569.260776431081
880.706116756027,564.723470740997,1011.21032818181,569.143819862091
880.817208175966,564.677292429811,1010.5304650119,570.268133087363
880.598467066116,564.734793473765,1011.13728542549,569.22771339564
880.547554811282,564.720342530438,1009.65497668628,569.237432374188
880.852669338919,564.738775001988,1011.23175869439,569.234746681675
880.55133249223,564.738384259143,1009.61255075395,569.210979473986
880.871739638781,564.774722584708,1010.18765760753,568.834781178458
880.76648974906,564.742540203801,1010.94550586234,568.793870770207
880.556626859629,564.813955666836,1010.89976650807,568.936025979336
880.429899702227,564.718220081432,1009.59634257332,569.243915882214
880.427304153292,564.826271616517,1010.91076362595,569.299965464174
880.428854037904,564.765028668498,1010.90633206525,569.005507184123
880.426455871859,564.725506714052,1010.87152423123,568.862591674989
880.404163222376,564.793062753719,1010.76939759738,568.908236093563
880.422986379932,564.753243361361,1010.81098686821,568.922493849642
880.497297525008,564.785104274484,1010.9733107086,569.195260524484
882.06178209953,564.854705318957,1011.13795397453,569.256926998645
880.637867920999,564.819857910874,1011.09135913194,569.194979981187
880.678136850997,564.83980689155,1011.1083736674,569.242455817332
880.663343068862,564.856209832366,1011.0338264673,569.217660027679
880.578983931184,564.818850615581,1010.98218217337,568.854312041362
880.587087553357,564.814487405363,1011.02531997523,569.207370706144
880.683695939053,564.828315196348,1011.02018275546,568.923774180723
880.804732395823,563.512236961799,1010.76365573567,569.375843732632
880.183967105778,564.795028363488,1010.78345441047,568.774886761925
880.385681638706,564.828288084658,1010.88269091605,568.816081053408
880.710236509627,564.893473916574,1010.97256561119,568.957621865793
880.882808466253,563.356788489221,1010.90923668891,569.174740963179
880.868845841232,564.721849375925,1010.14264955217,568.491380625925
880.742465385349,564.775535191795,1010.95651567832,568.897971715233
880.827700717905,563.13594761402,1010.27899466322,569.889975934332
880.830448469758,563.408388986349,1011.05871995413,568.881309722026
880.789726865032,564.69339538398,1011.07427276347,568.821203001167
880.660984245497,563.170941808196,1009.902195183,568.885256586842
880.797426355761,564.545431860872,1010.40820516436,568.842856177278
881.041672782305,564.412262649141,1009.88823039949,568.715241164766
881.05529768358,564.340860890616,1009.84741194139,568.791056203116
881.066830131405,564.31294534802,1009.91546294391,568.799883824583
881.017980974459,564.210229503806,1010.39444581821,568.653466808493
880.708824333755,564.411616124847,1010.91201036891,568.379145421722
881.272310760864,564.206890442139,1010.37234738196,568.615154602295
881.267691491619,564.21994455561,1010.34575545646,568.612278539985
881.16456790357,564.240856141443,1008.8718432942,568.593395203943
880.955994679979,564.162272820507,1008.77771098857,568.519511590038
880.532732000784,563.058788293491,1010.32673834844,567.931489302606
880.882380757414,563.997108004942,1008.73778847226,568.505591891661
880.570184392054,562.989558963192,1009.92351691159,569.240108279598
880.556688321365,563.90465419341,1010.68980599715,569.694835671274
880.76768667926,564.263723899454,1009.58610708942,568.677481223673
880.766647571693,564.259816642848,1009.54716514982,568.710683342066
880.581993312953,564.667536557594,1009.39119741452,568.688288510719
880.202568284429,562.853063101078,1009.8683397688,568.827835236495
880.505249117757,564.171061260796,1009.88238534823,568.82480881939
880.496184896708,564.167642958483,1009.89755208421,570.287170139472
880.544480777927,564.357738161847,1009.88859698886,568.820140505597
880.604689410174,564.535918428397,1008.69502144142,569.978891247408
880.323317394645,564.655750821691,1009.44593702355,568.646412442784
880.65710963825,564.610436373416,1010.10754909137,568.557396822635
880.800198920306,564.503762170829,1010.19064081484,568.534706995048
880.248892474738,564.589552990971,1009.55449550208,568.841506115971
880.389973143485,564.523816731074,1008.86317870989,568.790540363886
880.402991975005,563.132390157816,1010.17856570547,568.511866069274
881.317313649876,564.390802687157,1008.78624675534,568.304743116844
881.204386212543,564.374091133883,1010.09006736489,568.274725899508
881.083885718742,564.365188949213,1010.02028708593,568.532974593745
880.967149376547,563.92668763775,1010.00370943514,568.453665176812
880.654067142247,563.905974774519,1010.62788306022,569.799610842227
880.302286610205,563.707953443262,1009.76444481333,568.445502271387
881.028668296795,563.805041559843,1009.73222054289,568.493273981718
879.899413033376,563.643838832146,1009.67523090447,568.201211879021
880.518370328415,562.919921039256,1009.39098995732,569.334614235871
880.881693161602,563.865017120756,1009.68662480223,568.585720245756
881.56403650059,563.533820557685,1010.07850183262,568.865912842841
879.519101748801,564.84895682993,1009.75524676833,569.188291953628
880.913250828399,564.83783779185,1009.80619516434,569.298815981954
880.177781005418,564.392283691112,1009.63768090776,568.773875487987
879.697471540465,564.460281319946,1009.57534019281,568.720107980102
880.031315476321,564.588544627443,1009.38190141382,569.912559926922
879.929098131334,564.531141918285,1009.3896694204,569.809136709952
879.951513798474,564.819685956795,1009.43009045863,569.915795982837
879.838369730217,564.570835353999,1009.3704742224,569.833144110509
880.049962779098,564.400048428253,1009.50864197832,570.200911058461
880.59774115725,565.083267867854,1011.08730414553,569.296239873062
881.554242827009,563.296212340402,1010.62687466295,569.048307880766
880.207256810457,564.350634585877,1009.66502048233,568.864367496034
880.074144499858,564.334545226468,1009.72648824986,568.828441710843
881.952861151557,563.449836308069,1010.54929669843,568.862576379684
880.141261181347,564.368364387825,1009.93661030244,570.194373502408
880.123014982137,563.5127554308,1009.46664291182,568.7559194933
881.384125265691,564.554464044315,1009.9223332735,568.656636895877
880.241154867161,563.477338921858,1009.55280037497,568.702375542951
880.595018849238,563.594595899492,1010.79948662268,568.661063184648
880.652869941639,564.678329310051,1010.01493048851,568.863448938958
880.108497961354,564.481572696892,1008.73551212151,568.632756778924
880.601994124021,564.724754708983,1010.90326365527,568.568687814451
879.880108514399,564.767850663245,1009.48911730346,568.562589432777
880.028559351402,564.811499691299,1009.99798073812,568.911292171768
880.569606066438,564.722307364604,1009.43264317581,568.636003653667
881.675824216843,564.401680662791,1010.67936425591,568.792061522166
880.634540726605,564.699597789091,1010.03090303129,568.794324351591
880.058114645428,564.448288995389,1010.00928652043,568.509934503202
882.121060044201,564.40146678728,1009.93246141139,568.453407705248
880.682095307285,564.422178121523,1009.92294003385,568.482786031679
880.484809136641,564.340092484323,1009.93317339445,568.795231644479
880.762073354227,564.077364495266,1010.57927306126,569.778068434068
879.75043678738,564.491949720232,1009.74176979519,568.467291517107
879.671053809546,564.450034408187,1010.48190586033,569.787945378239
880.543895100844,564.321459038584,1010.43409285475,569.775825086761
880.3272505634,564.381212289662,1010.39878376652,569.700263396433
880.005774203668,564.115238629268,1009.07163113726,569.868290387081
880.013419645762,564.109837543789,1009.01988937232,569.925084125821
880.226661964934,564.329330632873,1008.94040708212,569.708623438863
879.923756233556,564.193250412215,1008.94383679996,569.90931486534
880.215617670184,564.241136877779,1008.75370360768,569.719062496268
879.825455034448,564.802114065934,1009.06843599148,568.157338675309
879.799690265882,565.009119682463,1009.07587434791,568.352442436369
879.584141428256,564.644615607118,1008.85367267826,568.516807989931
879.736336908298,564.717942053449,1008.91224022861,568.621628576886
879.811491882496,564.724303507602,1008.95419207781,568.621642374789
879.845437180559,564.623744415945,1008.96067155556,570.031174428966
878.760914559462,564.67471615162,1007.76445459852,568.440524257089
879.674892454276,564.638181069778,1007.99862292303,570.035601317174
880.332446625397,564.292614970316,1008.10063510196,568.514782939066
879.418699860926,564.583108663794,1008.00744497811,569.846495708065
879.590877058531,564.606523833292,1008.03997373822,568.539873442667
878.763520059583,562.899434922534,1009.39242630958,568.283630886076
878.739421636053,562.816820641483,1009.33323267121,568.271634280806
879.552586317199,564.114443938029,1009.38199305548,568.24902645756
880.612924616781,564.367763546604,1010.02320293709,569.423407264052
880.495127493826,564.390224969843,1008.51587944695,569.429816441197
879.764599917209,563.105355022931,1009.10749542502,569.512520550275
878.546277589681,563.119922364475,1009.70692212093,569.794340495986
878.376107466712,563.085414417912,1007.72425199796,568.150559274683
879.525415037602,563.259517414391,1008.58809814307,569.081335448245
880.666466683181,564.686539312225,1008.65474793318,569.160131434621
880.622044621549,563.196617801085,1009.46536737545,569.114871381814
880.389404769151,563.078003244538,1010.60797166368,568.751465158601
880.234356955174,563.077583998762,1010.46415431846,568.744087905012
880.387180361375,564.491905234406,1010.52212909184,568.79468029951
880.225660909131,564.507618340462,1010.38996754976,568.736479831348
880.107068798565,563.089364225085,1010.30018403294,568.683114225085
879.970651196978,562.828415902152,1009.15815119698,568.870204639131
879.933492158961,562.84240053436,1009.05049655349,568.83713116587
880.027251978426,562.826334489524,1009.10983254483,568.898091488222
880.095464887519,564.082686227096,1010.74567240705,568.794925810429
880.775959912106,564.052442513019,1010.80092329101,568.704562467446
880.003195670776,564.089573481038,1010.81862535828,568.726495681559
881.231946973921,564.446460743031,1010.77155879033,568.818164844593
879.885930556182,564.0848830661,1010.80908729446,568.699832610371
880.644225225504,564.050434818305,1010.78698645597,568.635355065701
880.798886603045,564.065590743176,1010.85876209133,568.78985425229
880.138064529107,564.094972706905,1010.8582183377,568.759360727738
880.894380585372,564.336508443633,1009.50583078068,568.41538621056
880.22578144703,564.256193165208,1009.50636006031,568.361560189947
879.813777891429,564.316607135953,1010.64532086018,568.620236693244
880.380362859179,562.912856652213,1010.6315835623,568.915888064974
881.156797165052,563.943154490243,1010.8037698213,568.454995310555
880.621422059103,563.387405558933,1009.55281854348,568.589635376641
879.898750298919,563.957097367248,1010.86951445908,568.444279984436
880.010227338182,564.03635924108,1009.5128518499,568.186709175976
880.984425737665,564.210849254797,1009.65251655798,568.176995088131
880.049331643937,563.922617580333,1009.50648496425,568.329864487885
880.677725919202,564.248427793791,1011.41277230592,568.519912168791
881.348753555745,562.793334076226,1011.31048451278,568.471617767632
880.84588629076,564.167582234204,1009.9732056267,568.600443562329
880.086704607688,563.149783052261,1010.024326678,568.690656261896
880.757245382555,564.179797702953,1009.96818288255,568.626758152172
880.116016466306,563.827547761392,1010.54076011865,569.641756745767
880.063552343612,563.804656640533,1010.45869394517,569.599334374908
881.067403782485,564.355686180511,1009.53755759108,568.411187482594
880.268145937554,563.091483684932,1009.50685443365,568.41090100264
880.023996392189,563.747442907293,1009.28644756406,568.547939326563
880.650195305214,564.107230626653,1009.83214110599,568.69255777509
879.827606682965,563.753357254789,1010.31356859703,568.200500809476
880.915028290638,564.387932271884,1009.04936666954,568.249992818759
879.236308826498,563.087694653863,1009.95640159994,568.065742342665
879.143510308959,563.159434932535,1009.80391069958,569.498647985921
879.425462972006,563.404450900608,1008.46257234701,569.432608452692
879.848097465947,564.64311640959,1008.4731585011,569.357858434329
879.415086311079,563.341624923532,1008.39787439702,569.416820236032
879.015848721435,563.394700742676,1009.2943521394,568.528489805176
879.450241135316,563.65546674646,1008.46488957282,569.5205993962
879.665020613069,564.748360096213,1009.46506944119,568.625801502463
879.525287794956,563.593559376325,1008.35658662308,569.9526902357
879.868040165281,564.724913332844,1009.39538391528,568.449888918781
879.337249534887,564.723124038883,1009.85452248411,569.395955256331
879.349406649279,563.200243267488,1008.53452627819,569.642422629467
879.68894565474,564.670641504202,1008.60734165083,569.459236068004
879.641075368589,564.511490024372,1008.57241081781,569.343907830361
879.056832497754,564.105250799284,1008.93488425557,569.546473943815
879.585022542191,564.323039116669,1008.64148006172,569.283081434378
879.529429972647,564.423103054681,1008.50056034374,569.197537462233
879.656880695941,564.485690646252,1008.472920735,569.280693901461
879.753757669498,563.997093329144,1009.63840122419,567.948204168988
879.504140672354,562.812615591465,1008.76225834814,569.391106802403
879.53292726419,564.402342948262,1009.52169679544,569.437763683939
878.815123267397,564.553994938681,1009.41229123615,569.555297022015
879.090132511227,564.344980105141,1008.00608710107,569.547270958006
879.006777235424,564.736085539762,1007.94244618074,569.622519459033
878.972061894864,564.902517174701,1008.70472791049,569.83454435569
879.043695257755,564.583532841108,1007.30248432026,569.863399377566
879.072433881879,564.62059556969,1009.24797099125,569.344635283231
879.037369663268,564.660126324991,1007.86177151874,569.749319033325
878.66135877034,564.760384199758,1009.02543347737,569.438891686737
878.796923289799,564.822786099449,1009.05308784058,569.446789191897
878.906426938076,564.904943805071,1009.05114129354,569.382767698301
878.733810138913,564.738331922036,1008.96165437719,569.436431694171
878.92664189778,564.880883823781,1009.07752080403,569.327823927947
880.578665703173,563.396498977897,1009.50170037114,569.946873326855
880.395052357789,563.276958733318,1009.57052843201,569.86389314087
880.548049588795,563.423268410759,1009.37580837786,569.654510272738
881.017652596086,563.604277349213,1008.58973511562,568.542224940359
880.849017331939,563.555716958272,1009.41640014444,569.796785480407
879.56065520878,564.878042600124,1010.12706145878,568.36882629153
881.063944741741,564.566840439806,1008.81540958549,568.241645127306
881.228675481413,564.513920861307,1008.97525751266,568.479863244119
880.482961893162,564.527052720441,1008.08177781113,569.21141958242
880.058372384042,563.921829147955,1007.75258625123,569.790298386237
880.519583435723,564.062636515742,1008.49779388494,568.502252401159
880.801503388801,564.499871074305,1008.13835641614,569.272901673263
879.423259526157,564.0825880565,1010.30460718241,568.327440758323
881.211968363271,564.569738348952,1008.6736993203,569.769994696608
881.114501664361,564.554422821814,1008.68121309014,569.67118307572
880.696298180688,563.444932022802,1010.00879818069,569.478074112646
880.55525056454,564.979928599016,1009.51985017391,568.821725474016
880.369463848696,565.029634427777,1009.4798154112,570.275402656943
880.50878389635,563.435462050691,1010.24596651354,569.105261855379
880.88583075852,564.48612268667,1010.87411200852,568.38797815542
880.891028692153,564.614771081227,1010.83274011793,568.513208581227
880.799289296663,564.822959628765,1010.84286839823,568.482017245952
881.252869058745,564.579183213643,1009.52978556265,568.463704698018
881.481238863942,564.68630442492,1009.94254257488,569.472762758253
880.49366878084,564.808482637748,1008.83284114412,568.990123262748
881.010854293513,563.441257191769,1010.10374980133,569.531365427447
879.594947407953,564.735539482906,1009.44455678295,568.720036553219
880.629836088355,564.835295999007,1009.37275601023,568.419463479476
878.987547062401,563.430540815038,1009.29705633974,568.618407025975
879.371716594316,565.059436225638,1009.31184110603,570.083239936575
879.850966594423,565.245574409303,1008.3981467702,568.824309760865
879.855220129377,564.995032820627,1008.31408243406,569.117591414377
878.927167157882,565.174853788848,1008.4063541696,569.050036894317
879.43568056026,565.212206636528,1008.77674501339,569.670580659965
880.108043082277,565.365058506674,1009.61353624634,569.067084873862
878.546786260699,565.418479251924,1008.09183020601,570.429099369112
878.661998696289,565.457282985026,1008.11457437988,570.448371852214
879.222011597474,564.084368408733,1008.52706530841,569.212053955608
878.760654413419,565.460614498269,1009.30636974545,570.127545650613
878.757989369645,565.55513093393,1007.25505968214,569.161372795909
879.349928367607,565.42064316304,1009.39564369964,570.102833104446
878.938887327792,565.52714965733,1007.34678527701,569.190886636497
878.422772419165,565.065498995589,1007.37998677463,569.228442517724
878.444526870672,565.005864593469,1007.3939897613,569.220260752323
878.83480959956,564.896627623665,1008.87216311518,569.645162779915
878.719969728019,565.264505372064,1007.9858999038,568.843423829096
878.424141140867,565.150395851724,1008.54486867993,570.10797641813
878.255226875967,565.114629603509,1008.42484357519,570.018926478509
877.782905215954,565.073450482511,1007.50641595814,569.41553218824
878.692551874338,564.97822143185,1007.21574523371,569.514862870652
878.569282663481,565.009160447529,1007.04596723379,569.583216437112
878.44357837718,564.981347173328,1006.92935718577,569.555708338693
876.833930422859,564.723942710292,1006.89496557911,569.301192873052
877.065861094916,565.080467455204,1006.67718921992,569.248965176558
876.612892426342,565.106328512093,1006.59177426228,569.367538635791
876.988676921048,565.236958116636,1006.51583756558,569.364135037209
876.85657229081,565.067915055852,1005.69928469315,569.55568767955
878.144207698187,564.978788205042,1006.32951043256,569.763659624312
877.853462648099,564.858424154722,1006.32605786294,569.64707975368
876.870971747446,565.028503463141,1005.53619391542,569.8171590621
876.699851348996,564.985386739174,1005.35524685681,569.952264994383
876.421705837642,564.964283383949,1005.22395193139,569.895028826657
874.999233200174,564.507931996731,1006.42934794627,569.905474314439
874.891774430338,564.462741384549,1007.09563185221,568.670505056424
875.512829360965,565.713569997154,1005.71522193909,568.68687728882
877.867533072089,565.117336501184,1006.7026160799,570.06114346733
877.123101814537,565.166031906306,1006.80297242001,569.969091802139
877.644688580966,565.406965238873,1007.46555039737,569.787356677675
878.197750025639,565.485369320478,1006.70690529908,569.929481462405
876.812700030437,565.512177624458,1006.65669417106,569.907522676542
876.805998648777,565.517862217675,1006.73367198862,569.889464593977
876.438180885789,565.530015284536,1007.24775119829,568.737351710318
876.71846082705,565.098277270116,1007.19313123721,568.573252856054
878.091624480194,565.101935851379,1007.19623873801,568.670844542786
878.211146245164,564.157467451203,1008.27608765141,569.955664879589
877.154836769341,565.735223210811,1007.14232456231,570.052321192582
878.748535122206,565.388488746835,1007.88757320814,569.302388486419
878.929493140823,565.370760726694,1007.99394626582,569.171318181121
879.321391518667,564.822333929111,1008.01371329601,569.423428492914
878.79465408896,564.801009627015,1008.21915360068,569.542708845765
879.433871089203,564.653301754781,1008.26236230014,568.038677731344
877.319483458296,564.70930651777,1007.28621929814,569.065833210479
878.168208136092,564.446448653228,1008.6243848939,569.467526127187
878.13585969459,564.358924366706,1008.67595979225,569.167843637539
877.787549107081,564.292488792742,1008.00166043521,568.77010923545
877.809140215803,564.61974907616,1008.33587361424,568.850380586577
877.268883591549,564.100520376137,1008.34328544702,568.887629751137
877.194733457851,564.181295287005,1008.23013384848,568.879476439348
877.822942051547,564.355879010927,1008.17487076248,568.763390404156
878.755120023553,564.316360940181,1007.57891152746,568.161880959712
877.213919809384,563.067275478391,1007.56890027813,568.034479254433
878.38581425223,563.401293160341,1007.52186161551,567.971687040549
876.916667992174,564.820198095043,1007.49729543358,568.126838720043
877.673280696857,563.622071571342,1007.47332952498,569.580242144259
877.021660522609,564.333206624448,1007.25066442886,568.170853108823
877.306859432454,565.146630246636,1007.18143218636,569.666364947157
876.898189427927,564.086992821743,1007.36443698652,569.011431298306
876.747325062735,564.269253492344,1007.30201256273,568.959072828281
876.89732110481,564.388456582894,1007.1780217884,568.935331582894
876.452712654242,565.521494308557,1006.33052027143,569.810984054651
878.201762532649,567.614305718381,1006.77299055999,573.295335991818
878.0561367642,571.721465850612,1007.28428617826,577.928558135769
880.138865664929,576.52399393938,1008.03699798915,580.254727175057
880.364279006169,577.285658660363,1008.93715498273,579.946832162967
881.681260143071,577.191762946943,1009.06443885401,580.32640650163
880.031011978342,576.780013031134,1007.10016481037,578.551924652228
880.20459665248,577.34538214332,1009.18341745326,577.82926886207
880.319048186896,575.937613342045,1002.73945834315,578.147798075118
878.715063496431,573.508121758037,1005.40683595737,580.294234225485
878.473220055498,571.577687068249,1005.49049300472,577.525990290905
877.297904242066,569.395461552002,1004.4920570741,575.417983524658
877.782264167959,568.326847986973,1006.55051367968,574.084843592442
877.611032452987,566.791591622304,1005.3924045233,572.849412260325
876.978397483461,567.041648940797,1005.81091701471,571.413902358766
877.155601294251,565.745824039917,1005.24074533722,571.51743048523
877.011910698378,564.795334671315,1005.93134429213,569.54655537444
877.47885847641,565.751815481669,1005.23184919907,570.455184622294
877.168251084693,565.505071035628,1006.21067051829,570.787094147607
876.771822138184,565.130372473633,1006.71774498975,570.248821366862
875.987314386567,565.034593054586,1006.63489739438,570.288539994691
876.719377878939,564.635469041688,1006.81349408988,569.715831997418
876.468079418039,564.517660041713,1006.80572590241,568.693746467495
876.4525208811,564.401432377764,1006.8460755686,568.549381596514
877.466206491466,564.180412888842,1006.39809125709,568.617485642748
876.733091075381,563.776752285931,1006.66827173944,569.92488461015
877.353860698235,564.534898017573,1006.69297202636,569.513128811844
876.69431840804,563.770923372287,1006.68937456038,569.902087923068
877.281237282999,564.470918442572,1006.50871531034,569.650402492051
877.091422175223,564.286167843378,1006.3431311596,569.897353553014
877.006682912524,564.593953159131,1006.36672929924,568.620625522412
876.483076278623,565.006560129759,1006.70481700128,569.662606679238
877.36143766027,563.892468043045,1006.45677457433,569.761344182367
877.346389430854,563.779266130986,1007.95808376679,569.587920916142
878.072754326287,563.706807734452,1009.22601360363,569.011922480546
877.932296422803,563.712514021452,1009.15922513374,568.915272810514
877.823036599194,563.625880193734,1009.17227976326,568.670435857796
877.908554894848,563.583934057503,1009.223069055,568.701609838753
877.859596871067,564.974248662743,1008.580666207,568.953740850243
878.089435375709,564.567924365056,1008.64278010227,568.940320198389
878.311944294944,564.481502088556,1008.75505952932,568.834061496108
878.130973204175,563.001927285856,1008.64012847761,568.744033405648
878.113324387838,562.857776154392,1008.72062419253,568.502470164809
879.489174877373,563.209763232051,1009.62546638128,568.277512255488
878.830836656156,564.36917837624,1008.93972337491,567.976193350198
878.912643326116,562.733591644494,1009.38633717377,567.800852386681
878.973038404978,563.983490447069,1009.46131965498,568.087575733527
879.200480735202,563.651496434145,1009.79197243442,568.04958806826
879.23364425698,563.620484517674,1009.83532882729,568.043844706476
878.830951279829,562.398287181344,1008.9190250103,567.549288157907
879.066750612056,562.319199301267,1008.98630627612,567.47197029736
879.187721934437,562.186874844312,1009.15696021569,567.440048672437
878.914300493564,562.185949678001,1008.89592891153,567.469396943626
879.855324439405,563.165064925749,1008.62021701753,567.477320785124
878.626757720903,561.905204203258,1008.95122061153,567.450309183727
878.90409275689,562.184230783239,1008.94883152642,567.535976388708
878.815956397991,562.178288965849,1008.97733335112,567.498967676786
878.69003790303,563.552269734832,1008.67990606709,567.700137573374
878.645953815476,563.688428031932,1007.97835127641,567.697705375682
878.5343119308,563.685696072356,1007.97968546596,567.652187771575
878.806626004358,563.698130715145,1008.0565649692,567.732676613583
878.934042234066,563.351271482867,1008.32851244891,567.730320148232
878.732090682438,563.981021066938,1009.082310409,568.779076079959
877.96405505213,563.620140705326,1008.57233141932,567.551069253503
878.74849088499,563.759410589993,1009.17585904905,568.677704860826
878.820972560505,563.900851010389,1008.39989101754,567.609530209608
878.089008594023,563.577568229349,1008.94441630887,567.827853060078
877.889183389073,563.545913926049,1008.80904422892,567.76800051459
879.190522992825,563.301657255633,1007.89865287564,567.583700712665
878.623970613222,563.466639588502,1008.17249356244,567.694911072877
878.207474956626,563.435883369522,1008.44184995663,568.090139554418
876.954795842527,563.532302859862,1007.70436859643,567.285924279133
876.765326537007,563.564579670505,1007.5118475331,567.297143960869
877.863682991918,563.551008387841,1007.37546277707,567.613630458153
877.564730132205,563.572552021731,1007.23629995642,567.548321064699
877.420212079903,563.658701770717,1007.77262907209,567.337677193894
876.510401328005,563.092851373618,1007.17428072254,567.446265273357
876.56659444108,563.298505994574,1007.27344258561,567.479332817491
876.783132730347,563.183323024659,1006.86223429285,567.284458278565
876.742863257223,563.208804183201,1005.43707712441,567.283328108982
877.011926332647,563.072159872807,1007.47017828577,567.46565352515
875.972081922829,563.601566171209,1006.34622743064,567.066470956365
877.430317279211,563.521334566349,1006.56471669327,567.09858472911
876.289932988236,563.414154544241,1007.41816785152,567.471527591116
876.240433269988,563.118784940408,1005.89747672702,567.496429797179
877.043308259377,563.126406352605,1007.45798111094,567.356997172918
875.58853750018,563.268843522256,1007.4983885744,567.329003841266
875.671518804354,563.221421878684,1006.19227075748,566.95781103884
875.791349097836,563.265114893349,1005.4575478283,567.026833643349
875.844442749473,563.07720336944,1006.73677673385,567.37407836944
875.689655687032,563.254997508803,1007.4437450425,567.583671825209
875.809806374552,563.093520818712,1006.70250656986,567.34565704918
875.724181930226,563.251769887078,1006.05963114898,567.408080922234
875.891122342573,563.182379087757,1005.34131765507,567.417425474476
876.677864386735,563.178065190115,1006.09790833205,567.501022546886
877.882290531443,562.748268557421,1005.34255664472,567.062721682421
876.143084609529,563.070243255311,1006.17988880875,567.204683359478
876.650392411304,562.969158091911,1005.46435725505,566.775432505973
876.548607697151,562.934138529872,1005.39589773621,566.666804545497
877.851233939857,562.664942092717,1005.33298442814,567.013941116155
876.348860635162,562.54775930365,1005.27635086954,566.925444850525
877.928743026396,562.604289784524,1006.68185581936,566.977702870462
877.60697374465,562.562119866225,1006.42478380324,566.9105085381
877.887992471482,562.557327012238,1006.62560233476,566.878494004426
876.277739736743,562.984089674756,1005.48977586956,566.90161083361
877.345494459515,562.918521371448,1006.6749011978,567.348025765979
876.71063295034,563.765950938247,1006.81121888784,568.461812754653
877.64078498823,566.078129933559,1006.69437385542,571.492640024705
883.044687983769,574.021043616783,1007.70624804236,575.676622230065
883.973003274208,574.501492742701,1009.9201468289,578.197924220566
883.486265525185,574.420246352728,1009.70501552519,576.119261652207
885.158391307142,574.35626559148,1008.22668964699,577.78096855372
886.256089446692,575.347667215763,1005.66911434904,578.378327209253
882.030073310973,573.376616256795,1006.29319586957,576.398690638305
